chr	start	end	omim_id
chr17	34623841	34625731	601395
chr17	34746118	34757005	610811
chr17	34797171	34808058	610809
chr17	34842524	34855156	604500
chr17	34851479	34890695	617379
chr17	34890813	34895152	610275
chr17	34900767	34946278	612275
chr17	34948308	34957233	616159
chr17	34958011	34965400	618099
chr17	35294771	35301912	601999
chr17	35306253	35414171	608463
chr17	35441926	35766927	200350
chr17	35766976	35839830	602276
chr17	35849996	35873600	606618
chr17	35874909	35969466	607291
chr17	35969786	36003475	612500
chr17	36046433	36105050	189907
chr17	36337710	36348609	610810
chr17	36453133	36479094	611850
chr17	36480453	36499839	614515
chr17	36507726	36561846	608788
chr17	36584707	36668621	610590
chr17	36686265	36762205	610786
chr17	36827955	36831210	617795
chr17	36861525	36886048	600328
chr17	36886593	36891858	611933
chr17	36890150	36904589	600346
chr17	36908993	36920478	602176
chr17	36921943	36955809	603261
chr17	36956693	36981574	621530
chr17	37004112	37009974	603662
chr17	37026310	37078023	602920
chr17	37081866	37085634	617544
chr17	37092684	37123656	609498
chr17	37219565	37307890	606826
chr17	37329705	37353922	114207
chr17	37356535	37360985	180466
chr17	37366793	37382198	621356
chr17	37408915	37558809	609086
chr17	37560537	37607516	604311
chr17	37617738	37690797	615514
chr17	37760020	37764173	601725
chr17	37783204	37792877	604399
chr17	37793396	37820454	607048
chr17	37821601	37822807	604488
chr17	37824271	37826728	171190
chr17	37827374	37844310	611801
chr17	37844346	37884911	164870
chr17	37884762	37886785	611802
chr17	37894190	37903538	601522
chr17	37913970	38020565	606221
chr17	38024454	38034149	608499
chr17	38060847	38074888	611221
chr17	38077295	38083854	610075
chr17	38119256	38134021	611218
chr17	38137059	38154212	617676
chr17	38171692	38174066	138970
chr17	38175356	38210661	607000
chr17	38218445	38250120	190120
chr17	38249045	38256842	602408
chr17	38278223	38293170	614801
chr17	38296789	38328424	606504
chr17	38375555	38440388	609692
chr17	38444130	38460909	602627
chr17	38465431	38513895	180240
chr17	38516903	38520989	607425
chr17	38544776	38574148	126430
chr17	38599701	38613977	146733
chr17	38632085	38657875	608385
chr17	38710020	38721724	600242
chr17	38781213	38804070	603111
chr17	38854242	38860004	607742
chr17	38904272	38911583	616646
chr17	38922489	38928453	616675
chr17	38933059	38938802	616676
chr17	38948447	38956211	616677
chr17	38974368	38978866	148080
chr17	39017554	39023475	601687
chr17	39032140	39041494	608218
chr17	39078951	39093898	606194
chr17	39114668	39123200	616678
chr17	39133966	39143387	616679
chr17	39182277	39183460	608822
chr17	39185602	39186447	608821
chr17	39190135	39191126	608820
chr17	39196792	39197702	608819
chr17	39502343	39507080	602761
chr17	39519749	39526065	602762
chr17	39533920	39538558	602763
chr17	39549972	39553860	601077
chr17	39576798	39580837	604541
chr17	39592405	39597235	604542
chr17	39615764	39623638	602760
chr17	39632961	39637403	602764
chr17	39642387	39646162	604540
chr17	39657232	39661864	148065
chr17	39669996	39675142	148030
chr17	39679868	39684560	148020
chr17	39705857	39710747	620053
chr17	39722087	39728311	607606
chr17	39738530	39743147	148066
chr17	39766029	39769019	148067
chr17	39775693	39780827	148069
chr17	39845136	39848920	619901
chr17	39868582	39872221	137250
chr17	39873990	39890895	600947
chr17	39910860	39942963	173325
chr17	39958204	39968201	617419
chr17	39969255	39979465	607063
chr17	39981308	39992484	620041
chr17	39991936	40004620	608778
chr17	40004769	40021676	619078
chr17	40023169	40075275	108728
chr17	40086869	40118521	617095
chr17	40118812	40129758	123830
chr17	40128452	40169457	601964
chr17	40169593	40177659	604497
chr17	40177593	40250491	620982
chr17	40253428	40264732	608588
chr17	40265128	40273385	602301
chr17	40274821	40275370	608344
chr17	40276996	40307007	604037
chr17	40308908	40333160	604528
chr17	40336077	40337470	602358
chr17	40341104	40346512	608587
chr17	40351194	40428409	604260
chr17	40439456	40463961	601511
chr17	40465341	40540460	102582
chr17	40554466	40575274	603198
chr17	40610895	40674597	192130
chr17	40688258	40696467	609701
chr17	40704940	40707232	109684
chr17	40714165	40718295	609855
chr17	40719117	40725221	602976
chr17	40724327	40729849	608665
chr17	40731525	40761445	616498
chr17	40761700	40767256	191135
chr17	40811301	40819024	605785
chr17	40830906	40833861	600240
chr17	40834548	40852011	602346
chr17	40852292	40897058	601674
chr17	40913244	40915059	605154
chr17	40925466	40931617	610907
chr17	40932627	40949084	601844
chr17	40949642	40950722	614775
chr17	40950878	40963605	618166
chr17	40962151	40976300	604378
chr17	40985413	40995777	605129
chr17	40996596	41002724	602268
chr17	41003215	41010141	603735
chr17	41052815	41066455	613742
chr17	41102542	41116471	613212
chr17	41132581	41147159	619250
chr17	41150289	41154976	607526
chr17	41158800	41166473	600735
chr17	41166623	41174402	604631
chr17	41177247	41184058	601555
chr17	41196311	41322344	113705
chr17	41277573	41305688	618708
chr17	41322425	41363707	166945
chr17	41476360	41478505	600732
chr17	41561342	41622167	600396
chr17	41605213	41623708	600711
chr17	41717756	41739290	600147
chr17	41831105	41836159	605740
chr17	41843492	41856345	600183
chr17	41857802	41864988	619866
chr17	41878178	41910514	601114
chr17	41924543	41941007	610520
chr17	41952727	41987079	600723
chr17	42018171	42019844	167780
chr17	42030100	42081813	600781
chr17	42081989	42086436	608300
chr17	42112002	42144955	611793
chr17	42148040	42153712	611045
chr17	42154120	42201009	605315
chr17	42219297	42239844	618611
chr17	42248071	42256452	615056
chr17	42269172	42277252	619010
chr17	42282407	42298672	600673
chr17	42325757	42345503	109270
chr17	42385968	42396038	605448
chr17	42396995	42402191	610820
chr17	42422669	42430474	138945
chr17	42430582	42441221	621213
chr17	42449548	42467017	607759
chr17	42472648	42580774	614396
chr17	42634851	42638630	600667
chr17	42733835	42753169	616934
chr17	42786032	42829632	611661
chr17	42836355	42859214	155120
chr17	42875815	42908202	608655
chr17	42923696	42927844	620420
chr17	42927315	42976813	603892
chr17	42977096	42982758	614677
chr17	42980526	42992868	137780
chr17	43002078	43025141	614570
chr17	43037060	43045671	611586
chr17	43138684	43186384	160993
chr17	43186326	43209882	608795
chr17	43209985	43221543	619968
chr17	43225841	43229466	607328
chr17	43237540	43247407	615695
chr17	43299251	43324685	604656
chr17	43331759	43339461	621441
chr17	43340485	43394386	604655
chr17	43471273	43510236	610591
chr17	43513265	43568087	611466
chr17	43861685	43913194	122561
chr17	43922246	43924433	608284
chr17	43971919	44105700	157140
chr17	44076615	44077060	607067
chr17	44107281	44302733	612452
chr17	44372496	44415160	616555
chr17	44589833	44633012	616556
chr17	44668034	44834830	601633
chr17	44839871	44896058	165330
chr17	44928948	44964104	602864
chr17	45000525	45044366	604027
chr17	45195068	45266661	116946
chr17	45286393	45301045	160770
chr17	45331192	45391109	173470
chr17	45600298	45700642	606793
chr17	45727284	45762871	602738
chr17	45771428	45789418	608476
chr17	45810601	45823488	604895
chr17	45884737	45899160	606735
chr17	45900637	45908907	611825
chr17	45909035	45915085	620927
chr17	45915057	45918639	614966
chr17	45922273	45933063	608613
chr17	45973601	46006323	601801
chr17	46018936	46026674	603287
chr17	46047893	46059147	608202
chr17	46103532	46115159	615526
chr17	46114526	46114613	613788
chr17	46125720	46138907	163260
chr17	46147420	46178840	604511
chr17	46185127	46200963	614906
chr17	46210803	46507576	604969
chr17	46605887	46608373	142968
chr17	46620016	46622471	142967
chr17	46621712	46628603	618066
chr17	46626231	46667603	142966
chr17	46652868	46655712	142965
chr17	46657199	46657309	610173
chr17	46668618	46671141	142960
chr17	46673112	46682348	142961
chr17	46684593	46688379	142962
chr17	46689707	46692654	142963
chr17	46698517	46703720	142964
chr17	46709851	46709921	608632
chr17	46799080	46799880	609819
chr17	46800546	46802120	610787
chr17	46802124	46806112	604607
chr17	46839595	46894591	610849
chr17	46908396	46942607	604587
chr17	46970148	46973233	603192
chr17	46985768	47006418	611362
chr17	47006677	47022204	610904
chr17	47035915	47045958	137240
chr17	47074746	47133507	608288
chr17	47209821	47254202	111730
chr17	47283598	47287936	139391
chr17	47288068	47300587	606363
chr17	47366567	47439835	613907
chr17	47481413	47492244	176705
chr17	47572654	47592370	162010
chr17	47653232	47661189	604636
chr17	47676245	47755525	602650
chr17	47778304	47785326	610790
chr17	47866042	47912388	609880
chr17	47915661	47925431	607833
chr17	48046553	48052323	601911
chr17	48067368	48072588	600525
chr17	48133473	48167845	605025
chr17	48172100	48189516	602525
chr17	48187403	48207524	619233
chr17	48211100	48228038	603325
chr17	48243365	48253289	600119
chr17	48248788	48249837	608101
chr17	48261461	48278992	120150
chr17	48348766	48358846	619604
chr17	48423486	48438546	608125
chr17	48445227	48450545	611837
chr17	48450589	48458844	610885
chr17	48458598	48474884	614854
chr17	48503578	48552198	610465
chr17	48541856	48546241	602178
chr17	48556220	48563335	620590
chr17	48585799	48608862	609835
chr17	48610095	48621111	607264
chr17	48624534	48633213	613939
chr17	48638075	48704835	604065
chr17	48712241	48769614	604323
chr17	48796963	48833580	609434
chr17	48911944	48919714	610895
chr17	48939583	48945339	605523
chr17	49039534	49198229	605430
chr17	49230919	49239529	156490
chr17	49242896	49249105	156491
chr17	49254785	49337410	618705
chr17	49337906	49375294	612816
chr17	49707680	50237383	604642
chr17	51900287	51902554	615142
chr17	52978212	53039317	604701
chr17	53029262	53046015	603648
chr17	53046125	53250993	610415
chr17	53342320	53402548	142385
chr17	53469982	53499196	604467
chr17	53796987	53809442	616334
chr17	53828411	53900498	606055
chr17	54230835	54594377	620853
chr17	54671059	54672972	602991
chr17	54911511	54946928	601440
chr17	54965269	54991410	600453
chr17	55015559	55038411	600272
chr17	55055491	55084129	619723
chr17	55162606	55198705	602449
chr17	55333211	55762050	607897
chr17	55912141	55927405	611985
chr17	55938603	56032773	620552
chr17	56048912	56065615	606747
chr17	56066398	56084607	600812
chr17	56160779	56172903	608942
chr17	56270086	56282535	131399
chr17	56282801	56296616	609883
chr17	56315944	56345879	150205
chr17	56347215	56358296	606989
chr17	56378591	56406156	610764
chr17	56408592	56408679	615657
chr17	56422538	56429562	603555
chr17	56429860	56494895	612482
chr17	56497527	56565769	620843
chr17	56566897	56595241	603559
chr17	56597616	56621689	603696
chr17	56634038	56769406	605792
chr17	56769962	56812972	602774
chr17	56833214	57062540	619308
chr17	57060009	57184241	605073
chr17	57187217	57232547	616674
chr17	57228496	57228582	615675
chr17	57233106	57284070	615920
chr17	57287395	57292591	613175
chr17	57297871	57353331	616317
chr17	57409015	57479090	609723
chr17	57642970	57685706	607570
chr17	57697255	57774317	118955
chr17	57774668	57784791	608625
chr17	57785014	57919616	611753
chr17	57918626	57918698	611020
chr17	57936839	57970304	607344
chr17	57970481	58027935	608938
chr17	58029600	58042101	615172
chr17	58160926	58165828	615772
chr17	58227333	58256382	114760
chr17	58254687	58469494	607740
chr17	58520518	58603603	605324
chr17	58677553	58743641	605100
chr17	58755211	59470192	607470
chr17	59477203	59486827	600747
chr17	59529782	59562471	601719
chr17	59667781	59668580	609274
chr17	59756499	59940889	605882
chr17	59942727	60005343	611346
chr17	60019965	60142639	603808
chr17	60447578	60493841	619567
chr17	60501257	60530746	618902
chr17	60555171	60692842	608439
chr17	60705030	60770958	612264
chr17	60778674	60885675	613337
chr17	61043595	61505064	615047
chr17	61509664	61524000	600019
chr17	61554421	61575734	106180
chr17	61600718	61626353	608168
chr17	61627837	61671628	605973
chr17	61678253	61685725	612958
chr17	61699776	61773665	602539
chr17	61773247	61777485	621443
chr17	61780191	61819346	608626
chr17	61822614	61850957	618260
chr17	61851529	61896677	613369
chr17	61896792	61905023	618411
chr17	61904790	61909379	601681
chr17	61909440	61920045	601736
chr17	61934375	61941739	612756
chr17	61949371	61951089	118820
chr17	61957574	61959304	139240
chr17	61972277	61973934	150200
chr17	61986967	61988618	603515
chr17	61994562	61996199	139250
chr17	62006099	62009691	147245
chr17	62015913	62050278	603967
chr17	62079954	62097993	146630
chr17	62116501	62207504	604033
chr17	62224586	62340620	619929
chr17	62396774	62404856	173445
chr17	62473901	62493172	604983
chr17	62494371	62502984	180630
chr17	62538399	62658425	605532
chr17	62850247	62915596	616557
chr17	63005406	63052858	604406
chr17	63133487	63223821	604067
chr17	63524680	63557766	604025
chr17	63631654	64188251	618980
chr17	64208150	64225533	138700
chr17	64298730	64806861	176960
chr17	64831234	64890868	606405
chr17	64960822	65029514	606404
chr17	65040669	65052913	114209
chr17	65066559	65241312	606699
chr17	65334031	65362693	604450
chr17	65373396	65693372	605134
chr17	65714051	65740647	615366
chr17	65821618	65980494	601819
chr17	66031850	66042970	600685
chr17	66202269	66253305	615169
chr17	66255310	66425516	610008
chr17	66263166	66287268	603880
chr17	66409763	66529572	188830
chr17	66417421	66453637	609224
chr17	66531256	66597508	611062
chr17	66863429	66951533	612505
chr17	66970628	67057068	612507
chr17	67074842	67138036	612504
chr17	67144147	67240989	612508
chr17	67240451	67323274	612503
chr17	67410837	67550006	601254
chr17	68071365	68131749	605722
chr17	68165672	68176185	600681
chr17	70117160	70122557	608160
chr17	70399462	70588943	617079
chr17	70642087	71088827	616508
chr17	71161148	71172772	182452
chr17	71189193	71204646	606973
chr17	71203491	71228533	621109
chr17	71228571	71245098	620717
chr17	71279762	71308140	605468
chr17	71330522	71640584	607217
chr17	72199816	72206794	604182
chr17	72209709	72258159	608855
chr17	72270372	72311023	605483
chr17	72322364	72351959	619610
chr17	72363644	72368739	609046
chr17	72428226	72447797	605949
chr17	72462511	72480937	606790
chr17	72517312	72527614	610705
chr17	72537211	72542254	606786
chr17	72556309	72563648	616560
chr17	72575503	72588422	616301
chr17	72606023	72619877	609801
chr17	72667269	72743474	609956
chr17	72690455	72709062	609807
chr17	72744766	72765492	604990
chr17	72766667	72772484	620913
chr17	72838161	72856008	138254
chr17	72858618	72869119	103270
chr17	72873430	72889731	620577
chr17	72912174	72919350	607696
chr17	72920367	72930007	607827
chr17	72931896	72946087	607828
chr17	72946836	72968854	605752
chr17	73008764	73017356	603000
chr17	73028665	73061981	613422
chr17	73034957	73043064	618121
chr17	73083859	73102257	603879
chr17	73126322	73127837	191720
chr17	73131342	73150607	619242
chr17	73161680	73179054	603042
chr17	73201773	73231853	170285
chr17	73232693	73258444	606006
chr17	73257959	73262457	611974
chr17	73262308	73267373	612072
chr17	73269072	73285514	606521
chr17	73314156	73401759	108355
chr17	73452715	73496533	618163
chr17	73496341	73511618	612185
chr17	73512608	73520816	608755
chr17	73521777	73571290	618483
chr17	73583880	73622929	620915
chr17	73622933	73663234	603781
chr17	73642330	73644054	620531
chr17	73663417	73704139	610218
chr17	73717538	73753899	147557
chr17	73747549	73761273	604313
chr17	73772514	73775860	601058
chr17	73780886	73821880	616375
chr17	73823305	73840485	608897
chr17	73841779	73852517	606962
chr17	73870244	73874662	611041
chr17	73885043	73893032	619408
chr17	73894724	73900965	611844
chr17	73905654	73937123	616807
chr17	73937587	73975247	609751
chr17	73975320	73996667	613130
chr17	73996935	74002079	123828
chr17	74002925	74023387	601590
chr17	74034865	74068598	604858
chr17	74070861	74073618	603691
chr17	74075262	74078887	610935
chr17	74077096	74099868	608163
chr17	74132413	74137326	602291
chr17	74138554	74236574	621044
chr17	74270129	74304357	618304
chr17	74305558	74350279	601249
chr17	74379284	74383936	603730
chr17	74385536	74449234	617649
chr17	74449432	74466199	600950
chr17	74466974	74497509	614404
chr17	74523437	74533791	608759
chr17	74523667	74541458	610598
chr17	74561458	74581942	610137
chr17	74620844	74639839	610138
chr17	74708917	74722688	604914
chr17	74722122	74729962	615262
chr17	74730196	74733413	600813
chr17	74732715	74775423	620346
chr17	74864485	74946475	612441
chr17	75084724	75091068	620555
chr17	75084766	75213183	601504
chr17	75277580	75496675	604061
chr17	75953638	76104903	610741
chr17	76103477	76124836	605828
chr17	76126851	76139049	605829
chr17	76142465	76162378	621418
chr17	76164625	76169045	603926
chr17	76170159	76183285	188300
chr17	76183442	76203783	621151
chr17	76210333	76221716	603352
chr17	76227373	76237068	620272
chr17	76352858	76357006	604176
chr17	76374729	76420740	614942
chr17	76419777	76573478	610063
chr17	76670129	76778355	182115
chr17	76783462	76836896	612543
chr17	76849058	76921469	188825
chr17	76967336	76976005	600626
chr17	76987797	77005846	613165
chr17	77019015	77045870	610365
chr17	77070905	77084681	611898
chr17	77085426	77632826	616999
chr17	77704704	77716018	616997
chr17	77751946	77761782	602770
chr17	77765930	77770876	617354
chr17	77806954	77813239	603079
chr17	77906141	78009671	616637
chr17	78010440	78074412	613799
chr17	78075379	78093680	606800
chr17	78108167	78120927	608546
chr17	78143828	78183130	607211
chr17	78183074	78194132	605270
chr17	78194225	78227299	610117
chr17	78234650	78372594	613768
chr17	78388966	78411886	619821
chr17	78440633	78450407	602367
chr17	78518637	78940168	607130
chr17	78965640	78973933	610901
chr17	79008950	79091234	605475
chr17	79091094	79140021	605276
chr17	79099682	79099749	614059
chr17	79163395	79196765	613479
chr17	79213117	79215110	618461
chr17	79218610	79269107	616525
chr17	79369256	79433357	617646
chr17	79476996	79479825	102560
chr17	79495402	79504156	607643
chr17	79506916	79519379	611301
chr17	79523912	79604138	606590
chr17	79617488	79630157	180073
chr17	79633766	79640929	614271
chr17	79648216	79650827	619117
chr17	79651040	79669151	604375
chr17	79670396	79674547	602375
chr17	79679313	79688042	606794
chr17	79762025	79771884	138033
chr17	79780236	79791167	616514
chr17	79801041	79818411	176790
chr17	79825596	79829213	601925
chr17	79845710	79849463	604171
chr17	79848665	79858409	614534
chr17	79858833	79869275	602679
chr17	79860113	79860781	607996
chr17	79869814	79876052	606212
chr17	79876145	79885611	602020
chr17	79885704	79888629	621176
chr17	79890266	79895176	179035
chr17	79910382	79919063	609847
chr17	79935504	79975282	606236
chr17	79976578	79980754	615128
chr17	79981180	79989027	621312
chr17	79989553	79992080	602050
chr17	79993733	79995573	608347
chr17	80005777	80009687	602578
chr17	80008807	80015346	601934
chr17	80015381	80023680	621087
chr17	80036213	80056112	600212
chr17	80186310	80197962	603877
chr17	80196894	80231576	600864
chr17	80272748	80275484	186820
chr17	80278899	80291642	602602
chr17	80317122	80321651	615647
chr17	80329640	80335334	600896
chr17	80376222	80400521	616864
chr17	80400461	80408628	618334
chr17	80416073	80448413	605349
chr17	80477607	80562478	147685
chr17	80572437	80606320	609226
chr17	80612848	80656574	619550
chr17	80674581	80685889	611683
chr17	80693490	80709072	608425
chr17	80709940	80903790	604649
chr17	80787309	80797898	610226
chr17	80900024	81009646	615337
chr17	81037484	81052867	616241
chr18	158556	214629	607274
chr18	214519	268047	606930
chr18	316736	500701	607621
chr18	580379	582114	603187
chr18	596987	650182	616990
chr18	657652	673578	188350
chr18	670317	712630	607427
chr18	721587	812243	164880
chr18	904871	912173	102980
chr18	2537528	2571504	619626
chr18	2571555	2616634	607272
chr18	2655724	2805015	614982
chr18	2847003	2916001	608928
chr18	2916996	3013142	605519
chr18	3066804	3219966	603508
chr18	3262130	3278459	609211
chr18	3412006	3459976	602630
chr18	3496029	4455307	605445
chr18	5142909	5197690	616427
chr18	5289020	5297052	602126
chr18	5392384	5630662	605331
chr18	5954715	6415258	617135
chr18	6729714	6915715	610592
chr18	6941740	7117796	150320
chr18	7567313	8406854	176888
chr18	8609434	8639381	616448
chr18	8695853	8707619	616131
chr18	8705553	8832776	615766
chr18	9102696	9134339	600532
chr18	9136778	9285983	610616
chr18	9334770	9402418	605049
chr18	9475510	9538112	605801
chr18	9546791	9614557	604908
chr18	9708297	9862548	605694
chr18	9885969	9889272	617790
chr18	9914012	9960018	605703
chr18	10454631	10489946	607479
chr18	10526023	10552761	603216
chr18	10670243	11149568	613629
chr18	11689262	11885684	139312
chr18	11851411	11854443	606486
chr18	11882620	11908316	611900
chr18	11981505	12030876	605922
chr18	12254359	12277594	604440
chr18	12308239	12329825	615103
chr18	12328942	12377226	604581
chr18	12407927	12432233	616545
chr18	12446510	12662090	609216
chr18	12658736	12725739	609702
chr18	12661954	12702776	620791
chr18	12785476	12884236	176887
chr18	12948009	12987535	609263
chr18	12991360	13125035	616426
chr18	13217680	13652750	606571
chr18	13663345	13726557	617975
chr18	13726671	13764555	603514
chr18	13824147	13827322	600042
chr18	13882042	13915706	607397
chr18	14748170	14854666	616565
chr18	18526866	18691774	601702
chr18	18822192	19106073	617782
chr18	19109244	19180665	609674
chr18	19192274	19213481	601063
chr18	19230861	19284735	612197
chr18	19320752	19450914	608677
chr18	19405658	19405746	610254
chr18	19408964	19409049	610252
chr18	19749549	19782491	601656
chr18	19993561	19997878	608856
chr18	20513290	20606449	604124
chr18	20714527	20840434	609194
chr18	20875976	21017925	615430
chr18	21033250	21063104	603579
chr18	21083433	21111771	620267
chr18	21111405	21166470	607623
chr18	21269416	21535030	600805
chr18	21719025	21741564	612135
chr18	21742015	21977788	606730
chr18	22006633	22033495	615319
chr18	22040600	22059938	606792
chr18	22641887	22932130	610974
chr18	23596216	23671183	600192
chr18	23713832	23773319	617841
chr18	23806408	23971649	601689
chr18	24034873	24237437	613420
chr18	24267584	24283602	617647
chr18	24432001	24445767	600308
chr18	24486444	24765272	610191
chr18	25530929	25757094	114020
chr18	28569330	28622708	600271
chr18	28638805	28682384	125645
chr18	28709198	28742819	125643
chr18	28898122	28939209	125670
chr18	28956739	28994872	607892
chr18	29027703	29058665	169615
chr18	29078139	29128971	125671
chr18	29171839	29178784	176300
chr18	29202208	29266006	604017
chr18	29339546	29340843	616153
chr18	29409159	29523091	614136
chr18	29598787	29653182	610432
chr18	29671836	29711524	616319
chr18	29770001	29800367	600389
chr18	29843484	30050845	617998
chr18	30252635	30352986	613772
chr18	30517369	31021004	621139
chr18	31158182	31331159	615115
chr18	31431063	31804877	603577
chr18	32073275	32471808	601239
chr18	32556990	32723434	605789
chr18	32820997	32839191	609601
chr18	32912190	32924384	194534
chr18	32946657	32957301	609600
chr18	33160885	33291798	602273
chr18	33484780	33484889	612698
chr18	33552641	33559241	621218
chr18	33569786	33647522	610347
chr18	33688493	33709303	608731
chr18	33709861	33760520	616054
chr18	33767459	33852120	613274
chr18	33877675	34360183	609691
chr18	34359986	34408965	620710
chr18	34409089	34812135	616480
chr18	34823002	35145761	612679
chr18	39535198	39667794	602609
chr18	40323191	40695650	609592
chr18	40847856	40857455	600103
chr18	42260037	42648475	611060
chr18	42747927	43263653	601611
chr18	43304145	43332485	613868
chr18	43380545	43547295	615068
chr18	43405639	43424059	618105
chr18	43563501	43652226	616046
chr18	43660213	43684193	164360
chr18	43684350	43708299	608775
chr18	43753999	43846955	621303
chr18	44057235	44237183	613072
chr18	44247783	44337016	607162
chr18	44383180	44497470	603567
chr18	44497556	44628614	614697
chr18	44558897	44561992	609522
chr18	44679204	44702735	609382
chr18	44732539	44778031	617138
chr18	45335327	45457243	601366
chr18	45553042	45938956	616591
chr18	46065401	46389588	613178
chr18	46446222	46477335	602932
chr18	46562756	46987015	607461
chr18	47003612	47013604	619979
chr18	47014850	47018835	603661
chr18	47088426	47125555	603684
chr18	47308533	47339903	604770
chr18	47340392	47340813	615645
chr18	47349158	47721517	606540
chr18	47753562	47792865	614759
chr18	47793254	47807893	156535
chr18	47808716	47814062	609150
chr18	47901415	47920538	616673
chr18	48086456	48258196	176949
chr18	48321499	48351750	608080
chr18	48405487	48480627	154270
chr18	48494409	48514491	608079
chr18	48556582	48611412	600993
chr18	48700919	48724051	611005
chr18	49866566	51062269	120470
chr18	51677975	51751039	603547
chr18	51795848	51847636	605252
chr18	51850861	51884228	607051
chr18	51884275	51908404	613258
chr18	52254989	52266724	619421
chr18	52385087	52562747	603869
chr18	52568739	52626692	616909
chr18	52889415	53303188	602272
chr18	54264439	54305823	603049
chr18	54318589	54697023	613473
chr18	54721789	54739350	615173
chr18	55019787	55036162	609478
chr18	55102605	55158530	604894
chr18	55211608	55253934	612386
chr18	55267887	55289068	108410
chr18	55313657	55470547	602397
chr18	55711457	56068771	606384
chr18	56118305	56118390	609582
chr18	56148478	56296323	619965
chr18	56338696	56421709	604860
chr18	56530155	56653712	619066
chr18	56887389	56898003	137260
chr18	56934269	56940686	601881
chr18	56962633	56985881	609586
chr18	56995054	57026497	601567
chr18	57098170	57364655	612753
chr18	57567227	57571537	604959
chr18	58038294	58040008	155541
chr18	59000662	59223012	605807
chr18	59475299	59560240	616512
chr18	59708396	59854289	606097
chr18	59854487	59977482	618001
chr18	59992542	60058521	603499
chr18	60190257	60253962	620095
chr18	60382773	60647666	609396
chr18	60790578	60987002	151430
chr18	60994958	61034439	136440
chr18	61056422	61089709	609983
chr18	61144190	61172318	154790
chr18	61209601	61236562	615662
chr18	61254576	61266426	604445
chr18	61304492	61311490	600518
chr18	61322430	61329127	600517
chr18	61370193	61391127	615682
chr18	61420290	61472604	603357
chr18	61554938	61571122	173390
chr18	61575191	61603345	602058
chr18	61616534	61629069	612086
chr18	61637314	61687013	601697
chr18	61747228	61816322	617489
chr18	63417487	63557573	605806
chr18	64168319	64271327	603016
chr18	65173823	65183957	611125
chr18	66340924	66382345	616102
chr18	66382452	66722426	621147
chr18	67068123	67516323	611402
chr18	67520509	67624035	605397
chr18	67670266	67872923	610436
chr18	67956280	67997435	605118
chr18	70203915	70211577	600433
chr18	70409548	70535222	607973
chr18	71740602	71815069	609093
chr18	71815757	71827766	615180
chr18	71918080	71959198	613218
chr18	72102009	72124543	614544
chr18	72163597	72190689	169800
chr18	72201734	72254448	609064
chr18	72265105	72777627	615894
chr18	72907067	72921094	620604
chr18	72922751	73001899	614427
chr18	74069636	74207198	615114
chr18	74534512	74684857	604760
chr18	74690788	74844739	159430
chr18	74961803	74989856	600377
chr18	76739817	76758969	605079
chr18	76829393	77138283	614446
chr18	77155929	77289323	600489
chr18	77439802	77516625	604927
chr18	77557937	77660100	605696
chr18	77730812	77793936	611595
chr18	77794433	77810651	620768
chr18	77867145	77898229	617422
chr18	77915114	78005397	608976
chr19	281042	291403	607126
chr19	305572	344796	620092
chr19	361746	376026	609503
chr19	405444	409147	610336
chr19	416588	461033	605217
chr19	496485	505343	102670
chr19	507496	519654	620709
chr19	531759	542087	116948
chr19	544052	549922	600311
chr19	571282	583493	109480
chr19	589880	617159	602781
chr19	617220	633537	601778
chr19	639878	644373	605831
chr19	647525	663214	615177
chr19	676391	683385	605343
chr19	685545	695452	621351
chr19	708934	748329	608134
chr19	751111	764318	615289
chr19	797451	812312	600693
chr19	812487	821955	610391
chr19	827836	832018	162815
chr19	840998	848175	177020
chr19	852302	856243	130130
chr19	859663	863641	134350
chr19	867962	893187	604062
chr19	893483	893590	621494
chr19	917332	921005	604161
chr19	926034	975939	603265
chr19	982927	994556	620291
chr19	1000417	1009731	606651
chr19	1009651	1021122	611011
chr19	1021520	1021627	621491
chr19	1026606	1039064	602373
chr19	1040105	1065571	605414
chr19	1065957	1086627	601155
chr19	1086572	1095374	180664
chr19	1103992	1106778	138322
chr19	1107636	1174267	615729
chr19	1205776	1228430	602216
chr19	1241749	1244824	603150
chr19	1248581	1259142	606700
chr19	1269330	1274879	602649
chr19	1285871	1301430	602756
chr19	1383905	1395583	601825
chr19	1397024	1401541	601240
chr19	1407584	1435683	607430
chr19	1438394	1440494	180535
chr19	1450119	1473243	612034
chr19	1481426	1490349	600487
chr19	1491179	1497926	609346
chr19	1505020	1513018	621470
chr19	1524075	1536045	621048
chr19	1554670	1568324	611009
chr19	1573594	1592864	603573
chr19	1597167	1605461	609711
chr19	1609290	1652614	147141
chr19	1753504	1780987	611294
chr19	1782073	1812275	605866
chr19	1815246	1848482	609614
chr19	1816157	1816237	615201
chr19	1852397	1863578	606139
chr19	1876808	1885495	617942
chr19	1905397	1913446	615302
chr19	1905397	1926012	613764
chr19	1941170	1981337	602214
chr19	1985446	2015713	608531
chr19	2037469	2051243	605069
chr19	2071034	2096325	620929
chr19	2096913	2099589	618897
chr19	2100986	2151565	607246
chr19	2163931	2232577	607375
chr19	2229979	2236328	617834
chr19	2236822	2248654	600796
chr19	2249321	2252072	600957
chr19	2252250	2256416	608743
